Date,Open,High,Low,Close,Adj Close,Volume,Return_1W,Return_4W,Return_12W,Return_26W,Return_52W
2007-09-21,4518.4501953125,4855.7001953125,4481.5498046875,4837.5498046875,4837.5498046875,0,,,,,
2007-09-28,4837.14990234375,5055.7998046875,4837.14990234375,5021.35009765625,5021.35009765625,0,0.03799450142934968,,,,
2007-10-05,5021.5,5261.35009765625,5001.35009765625,5185.85009765625,5185.85009765625,0,0.032760113674762836,,,,
2007-10-12,5186.25,5549.2998046875,5000.9501953125,5428.25,5428.25,0,0.0467425586507606,,,,
2007-10-19,5428.35009765625,5736.7998046875,5101.75,5215.2998046875,5215.2998046875,0,-0.03922999038594388,0.07808705134859117,,,
2007-10-26,5202.75,5716.89990234375,5070.89990234375,5702.2998046875,5702.2998046875,0,0.09337909961806701,0.13561088029872437,,,
2007-11-02,5708.89990234375,6011.9501953125,5708.89990234375,5932.39990234375,5932.39990234375,0,0.04035215711862428,0.14395900202069156,,,
2007-11-09,5931.89990234375,5957.2001953125,5646.75,5698.75,5698.75,0,-0.03938539312756717,0.049831897941325476,,,
2007-11-16,5660.60009765625,5966.9501953125,5477.5,5906.85009765625,5906.85009765625,0,0.036516797132046586,0.13260029506782844,,,
2007-11-23,5908.0498046875,5981.7998046875,5394.35009765625,5608.60009765625,5608.60009765625,0,-0.05049222429367917,-0.016431915234310424,,,
2007-11-30,5611.2998046875,5782.5498046875,5595.5,5762.75,5762.75,0,0.02748455936592209,-0.028597179073636902,,,
2007-12-07,5765.4501953125,6042.10009765625,5754.60009765625,5974.2998046875,5974.2998046875,0,0.03670987023339545,0.048352674654529526,,,
2007-12-14,5974.0,6185.39990234375,5923.35009765625,6047.7001953125,6047.7001953125,0,0.01228602397345524,0.02384521281691865,0.25015771195831116,,
2007-12-21,6037.9501953125,6039.9501953125,5676.7001953125,5766.5,5766.5,0,-0.046497046187979785,0.028153175408197395,0.1483963252615177,,
2007-12-28,5771.2998046875,6110.85009765625,5771.2998046875,6079.7001953125,6079.7001953125,0,0.05431374235888331,0.0549998169819097,0.17236327329635426,,
2008-01-04,6095.0,6300.0498046875,6060.85009765625,6274.2998046875,6274.2998046875,0,0.03200809301830998,0.050215089601733265,0.15586050839358911,,
2008-01-11,6271.0,6357.10009765625,6112.5498046875,6200.10009765625,6200.10009765625,0,-0.01182597410723274,0.025199645720181962,0.18882908554626399,,
2008-01-18,6208.7998046875,6260.4501953125,5677.0,5705.2998046875,5705.2998046875,0,-0.07980521042810151,-0.010613057367987566,0.0005261035201153952,,
